seg_cabin,pax_fcny,seg_route_to,gender,age,province_name,marital_stat,next_flt_day,tkt_3y_amt,pit_out_amt,pit_accu_non_cnt,pit_accu_air_cnt,pit_next_level_dist,pit_next_level_leg,mdl_influence,pref_aircraft,per_month,per_line,per_dest_city,per_orig_city,seg_dep_time_interval,seg_dep_time_gap,cabin_hf_cnt_y1,cabin_hy_cnt_y1,cabin_y_cnt_y1,seat_window_cnt_y1,seat_walkway_cnt_y1,seat_middle_cnt_y1,complain_valid_cnt_y1,cabin_upgrd_cnt_y1,select_seat_cnt_y1,flt_cancel_cnt_y1,flt_delay_time_y1,cabin_fall_cnt_y1,noshow_rate_y1,tkt_avg_amt_y1,tkt_return_cnt_y1,tkt_return_all_cnt_y1,tkt_avg_interval_y1,pit_accu_amt_y1,pit_avg_accu_amt_y1,pit_avg_cons_amt_y1,pit_accu_cnt_y1,pit_cons_cnt_y1,pit_add_non_amt_y1,pit_add_buy_amt_y1,pit_des_mall_amt_y1,pit_des_mall_cnt_y1,pit_des_out_cnt_y1,pit_avg_amt_y1,pit_avg_interval_y1,pit_ech_avg_amt_y1,pit_out_avg_amt_y1,dist_cnt,prebuy_d_cnt_y1_d3,prebuy_i_cnt_y1_d3,emd_lable2
0.8690252645954251,150.0,0.3375725503584841,0.0,0.022319904404233527,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.003115397746671219,0.00042676681461249576,0.0,13,1036.3055555555557,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,599.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,530.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,1213.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,11,1021.3680555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,415.0,0.3375725503584841,0.0,0.05232161147149197,0.0006828269033799933,0.0,0,0.0,0,0,0,34785,0,22.86517523,0.0,8,4.2676681461249574e-05,0.0006828269033799933,0.0,19,1131.03125,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08437499999999999,0.0,0.0,134.30599999999998,0.0,0.0,0.0,0.0,286.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,19.3,0.0,156.6,0.0,0.0,0.0,0
0.8690252645954251,1285.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,605.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8690252645954251,215.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,523.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.04532263571184705,0.04916353704335951,0.0,19,1262.048611111111,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.1125,0.0,0.0,422.73800000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,737.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,633.0138888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,270.0,0.3255377261864117,0.09871116421987026,0.0,0.0,0.0,0,15557.46,0,1,0,0,0,0.0,0.03695800614544213,0,0.0,0.0,0.2220894503243428,20,550.0,0.0,2.5125,0.0,0.0,0.7124999999999999,1.4249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,5278.050791999998,22066.2375,0.0,6000.0,0.0,0.45,144.675,0.0,0.0,0.0,0.0,605.7124999875,0.0,0.0,0.0,71506.6,0.0,0.0,1
0.8690252645954251,129.0,0.3375725503584841,0.10378968931375897,0.05232161147149197,0.0,0.0,0,133.09,0,0,0,0,0,0.0,0.28973199044042336,0,0.04532263571184705,0.0006401502219187436,0.034184021850460905,21,962.9722222222223,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.11874999999999998,0.0,0.0,6.6545000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9412.8,0.0,0.0,0
0.8690252645954251,460.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,7921.99,0,0,0,0,0,0.0,0.0008108569477637419,0,0.052278934790030734,0.17949812222601572,0.2220894503243428,0,926.8368055555555,0.0,0.4,1.0,0.1,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.1131667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7937.9,0.0,0.0,0
0.12640833048822125,2350.0,0.3375725503584841,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,13,664.3055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,633.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,7824.62,0,0,0,0,0,0.0,0.28973199044042336,0,0.0,0.0,0.2220894503243428,0,973.84375,0.0,1.2,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18704.3,0.0,0.0,0
0.8690252645954251,418.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,2122.9,0,0,0,0,0,0.0,0.03695800614544213,0,0.0,0.0,0.02966029361556845,0,933.8368055555555,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.1,0.0,0.0,0
0.8690252645954251,280.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,19,522.0486111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,922.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,6099.67,0,0,0,0,0,0.0,0.28973199044042336,0,0.0,0.0,0.2220894503243428,20,814.9930555555555,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.7000000000007,0.3,0.3,0
0.8690252645954251,219.0,0.3375725503584841,0.0,0.0,0.0,0.0,0,1383.4,0,0,0,0,0,0.0,0.28973199044042336,0,0.0,0.0,0.2220894503243428,21,875.9722222222223,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.2000000000007,0.0,0.0,0
0.8690252645954251,135.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,1,0.00204848071013998,0.17949812222601572,0.0,11,946.3680555555555,0.0,0.0,1.0,1.5499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3540625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,210.0,0.3375725503584841,0.0,0.03939057698873336,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.02394161829976101,3,0.0003840901331512462,0.0012376237623762374,0.0,13,571.3055555555555,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,719.0,0.3368897234551041,0.10378968931375897,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,171.0,0.3375725503584841,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,30.39236946,0.0,0,0.04532263571184705,0.17949812222601572,0.0,21,748.9722222222223,0.0,0.0,1.9,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,197.26477778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,470.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,438.88,0,0,0,0,0,0.0,0.0014936838511437351,0,0.0002560600887674975,0.17949812222601572,0.0002560600887674975,19,836.0486111111112,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6749999999999999,0.0,0.3,131.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.6,0.0,0.0,0
0.12640833048822125,3563.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,698.0138888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,1359.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,8675.57,0,0,0,0,0,0.0,0.28973199044042336,0,0.0,0.0,0.04946227381358825,20,784.9930555555555,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647.8,0.0,0.0,0
0.8690252645954251,450.0,0.3375725503584841,0.0,0.004609081597814954,0.0,0.0,0,0.0,0,0,0,38632,0,0.0,0.0,0,0.013272447934448615,0.032220894503243426,0.0,21,812.9722222222223,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.39099999999996,0.0,0.0,0.0,0.0,410.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,547.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,3559.82,0,0,0,0,0,0.0,0.28973199044042336,0,0.06260669170365313,0.04916353704335951,0.04946227381358825,11,975.3680555555555,0.0,0.0,0.6,0.0,0.3,0.3,0.0,0.0,0.0,0.0,-3.5062500000000014,0.0,0.0,533.9730000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.4,0.0,0.0,0
0.12640833048822125,2302.0,0.3255377261864117,0.09871116421987026,0.0,0.0,0.0,0,50410.0,0,0,1,0,0,0.0,0.004267668146124957,0,0.0,0.0,0.2220894503243428,0,1037.84375,0.0,8.2875,0.0,0.0,5.2125,6.637499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6124999999999998,2583.33125,22333.45,0.0,3699.999999000001,0.0,1.5,1817.6,0.0,0.0,0.0,0.0,258.8135311,0.0,0.0,0.0,33520.899999999994,5.924999999999999,0.4,0
0.8690252645954251,447.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,6089.93,0,0,0,0,0,0.0,0.28973199044042336,0,0.06260669170365313,0.17949812222601572,0.2220894503243428,20,679.0138888888888,0.0,0.0,1.2,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.16874999999999998,0.0,0.0,456.74475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.4,0.0,0.0,1
0.8690252645954251,830.0,0.3368897234551041,0.0,0.05232161147149197,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0025606008876749744,0.04916353704335951,0.0,20,731.9930555555555,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,1131.0,0.3375725503584841,0.0,0.03939057698873336,0.016601229088426084,0.013187094571526118,-1,0.0,0,0,0,-100,0,81.24901875,0.0,5,0.04532263571184705,0.17949812222601572,0.0,13,447.3055555555555,0.0,0.0,5.675,7.6625,0.0,0.0,0.0,3.4625000000000004,0.3,0.0,-1.2481343282875,0.0,0.0051724137,787.6454402112498,0.0,0.0,0.0,0.0,3103.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5709635013249998,12210.0,0.0,0.0,0.0,0.0,1
0.8690252645954251,665.0,0.3255377261864117,0.09871116421987026,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,744.8368055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,140.0,0.3375725503584841,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,21,1061.9583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,561.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,371.8368055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8690252645954251,377.0,0.3255377261864117,0.09871116421987026,0.0,0.0,0.0,0,2879.84,0,0,1,0,0,0.0,0.03695800614544213,0,0.0,0.0,0.0033714578354387165,0,812.8368055555555,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.7,0.0,0.0,0.0,981.1,0.0,0.0,0
0.8690252645954251,214.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,470.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.02394161829976101,0,0.0,0.0,0.0,19,840.0486111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,1226.0,0.3368897234551041,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,11,875.3680555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,494.0,0.3255377261864117,0.09871116421987026,0.03939057698873336,0.016601229088426084,0.0,10,7036.52,0,0,3,35983,0,26.30475782,0.28973199044042336,0,0.013443154660293615,0.03303175145100717,0.2220894503243428,20,736.0,0.0,0.0,1.5,0.0,0.8999999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.19119999999987,0.0,0.0,63091.05,2363.4,1181.7,2340.0,0.0,0.3,0.0,0.0,2340.0,0.3,0.0,1181.7,2.4,2340.0,0.0,4350.1,0.0,0.0,0
0.8690252645954251,1310.0,0.3368897234551041,0.09871116421987026,0.05232161147149197,0.0,0.0,0,3419.71,0,0,2,33327,0,0.0,0.28973199044042336,0,0.06260669170365313,0.00042676681461249576,0.04946227381358825,20,840.9930555555555,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.9565,0.0,0.0,0.0,2001.9,1000.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.95,0.3,0.0,0.0,1498.2,0.0,0.0,0
0.8690252645954251,494.0,0.3255377261864117,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,623.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,612800.0,0.3255377261864117,0.0,0.05232161147149197,0.0,0.0,0,0.0,0,0,0,31614,0,0.0,0.0,0,0.052278934790030734,0.17949812222601572,0.0,20,654.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.99949999999995,0.0,0.0,0.0,0.0,838.5999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0
0.8690252645954251,409.0,0.3375725503584841,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,21,406.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
